path	line	reason	rule	text
packages/dev-seed/tests/template.test.ts	89	not-a-comment-span	task-id	TMPL-07
packages/dev-seed/tests/template.test.ts	95	not-a-comment-span	task-id	TMPL-07
packages/dev-seed/tests/template.test.ts	95	not-a-comment-span	task-id	TMPL-02
packages/dev-seed/tests/template.test.ts	99	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/tests/template.test.ts	109	not-a-comment-span	task-id	ASSERT-04
packages/dev-seed/tests/template.test.ts	115	not-a-comment-span	task-id	ASSERT-04
packages/dev-seed/tests/template.test.ts	126	not-a-comment-span	decision-id-bare	D-04
packages/dev-seed/tests/template.test.ts	135	not-a-comment-span	decision-id-bare	D-04
packages/dev-seed/tests/writer.test.ts	69	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/tests/writer.test.ts	70	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/writer.test.ts	190	phase-ref-deferred	phase-ref	see phase 144
packages/dev-seed/tests/writer.test.ts	193	not-a-comment-span	task-id	TMPL-02
packages/dev-seed/tests/writer.test.ts	352	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/tests/writer.test.ts	355	not-a-comment-span	task-id	GEN-09
packages/dev-seed/tests/templates/base-app-settings.test.ts	2	phase-ref-deferred	phase-ref	see phase 93
packages/dev-seed/tests/templates/base-app-settings.test.ts	125	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/tests/templates/base.test.ts	2	phase-ref-deferred	phase-ref	see phase 93
packages/dev-seed/tests/templates/default.test.ts	7	phase-ref-deferred	phase-ref	phase 145
packages/dev-seed/tests/templates/default.test.ts	366	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/templates/default.test.ts	372	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/templates/default.test.ts	377	phase-ref-deferred	phase-ref	phase 145
packages/dev-seed/tests/templates/default.test.ts	379	phase-ref-deferred	phase-ref	Phase 145
packages/dev-seed/tests/templates/nominations-override.test.ts	5	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/tests/templates/nominations-override.test.ts	5	phase-ref-deferred	phase-ref	see phase 64
packages/dev-seed/tests/templates/nominations-override.test.ts	6	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/templates/nominations-override.test.ts	153	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/template/latent.schema.test.ts	5	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/template/latent.schema.test.ts	32	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/tests/template/latent.schema.test.ts	38	phase-ref-deferred	phase-ref	Phase 142
packages/dev-seed/tests/template/latent.schema.test.ts	60	not-a-comment-span	task-id	TMPL-09
packages/dev-seed/tests/template/linkSentinels.test.ts	291	not-a-comment-span	decision-id-bare	D-01
packages/dev-seed/tests/template/permittedKeys.test.ts	2	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/tests/template/strictRowTypes.type-test.ts	2	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/tests/latent/clustering.integration.test.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/tests/latent/loadings.test.ts	7	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/latent/loadings.test.ts	10	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/integration/default-template.integration.test.ts	9	phase-ref-deferred	phase-ref	see phase 136
packages/dev-seed/tests/integration/default-template.integration.test.ts	13	phase-ref-deferred	phase-ref	see phase 135
packages/dev-seed/tests/integration/default-template.integration.test.ts	29	phase-ref-deferred	phase-ref	see phase 135
packages/dev-seed/tests/integration/default-template.integration.test.ts	88	phase-ref-deferred	phase-ref	see phase 136
packages/dev-seed/tests/integration/default-template.integration.test.ts	92	phase-ref-deferred	phase-ref	see phase 135
packages/dev-seed/tests/integration/default-template.integration.test.ts	117	phase-ref-deferred	phase-ref	phase 145
packages/dev-seed/tests/integration/default-template.integration.test.ts	182	not-a-comment-span	task-id	TMPL-03
packages/dev-seed/tests/integration/default-template.integration.test.ts	192	not-a-comment-span	task-id	TMPL-03
packages/dev-seed/tests/integration/default-template.integration.test.ts	390	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/tests/integration/default-template.integration.test.ts	401	phase-ref-deferred	phase-ref	see phase 64
packages/dev-seed/tests/integration/default-template.integration.test.ts	410	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	430	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	457	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	459	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	472	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	487	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	499	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	507	phase-ref-deferred	phase-ref	see phase 67
packages/dev-seed/tests/integration/default-template.integration.test.ts	509	milestone-version	milestone-ver	v2.6
packages/dev-seed/tests/integration/default-template.integration.test.ts	558	not-a-comment-span	task-id	TMPL-03
packages/dev-seed/tests/generators/AlliancesGenerator.test.ts	23	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/AlliancesGenerator.test.ts	29	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/AppSettingsGenerator.test.ts	4	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/generators/AppSettingsGenerator.test.ts	41	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/CandidatesGenerator.test.ts	5	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/tests/generators/CandidatesGenerator.test.ts	46	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/CandidatesGenerator.test.ts	135	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/tests/generators/ConstituenciesGenerator.test.ts	19	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/ConstituenciesGenerator.test.ts	25	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/ConstituencyGroupsGenerator.test.ts	19	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/ConstituencyGroupsGenerator.test.ts	25	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/ElectionsGenerator.test.ts	26	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/ElectionsGenerator.test.ts	32	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/FactionsGenerator.test.ts	23	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/FactionsGenerator.test.ts	29	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/NominationsGenerator.test.ts	44	not-a-comment-span	task-id	GEN-08
packages/dev-seed/tests/generators/NominationsGenerator.test.ts	51	not-a-comment-span	task-id	GEN-08
packages/dev-seed/tests/generators/NominationsGenerator.test.ts	58	not-a-comment-span	task-id	GEN-08
packages/dev-seed/tests/generators/NominationsGenerator.test.ts	104	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/OrganizationsGenerator.test.ts	4	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/generators/OrganizationsGenerator.test.ts	5	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/tests/generators/OrganizationsGenerator.test.ts	18	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/OrganizationsGenerator.test.ts	24	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/QuestionCategoriesGenerator.test.ts	19	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/QuestionCategoriesGenerator.test.ts	25	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/QuestionsGenerator.test.ts	23	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/generators/QuestionsGenerator.test.ts	29	not-a-comment-span	task-id	GEN-04
packages/dev-seed/tests/fixtures/negctl-elections-sentinel.ts	2	phase-ref-deferred	phase-ref	phase 144
packages/dev-seed/tests/fixtures/negctl-questions-answers.ts	2	phase-ref-deferred	phase-ref	phase 144
packages/dev-seed/tests/fixtures/negctl-questions-entity-type-camel.ts	2	phase-ref-deferred	phase-ref	phase 144
packages/dev-seed/tests/fixtures/negctl-questions-entity-type.ts	2	phase-ref-deferred	phase-ref	phase 144
packages/dev-seed/tests/emitters/answers.test.ts	76	not-a-comment-span	task-id	TMPL-03
packages/dev-seed/tests/cli/allowedTeardownTables.test.ts	2	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/tests/cli/allowedTeardownTables.test.ts	19	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/tests/cli/help.test.ts	8	not-a-comment-span	task-id	CLI-04
packages/dev-seed/tests/cli/resolve-template.test.ts	106	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/tests/cli/resolve-template.test.ts	115	not-a-comment-span	decision-id-bare	D-07
packages/dev-seed/tests/cli/resolve-template.test.ts	122	not-a-comment-span	decision-id-bare	D-07
packages/dev-seed/tests/cli/resolve-template.test.ts	127	not-a-comment-span	decision-id-bare	D-07
packages/dev-seed/tests/cli/resolve-template.test.ts	132	not-a-comment-span	decision-id-bare	D-04
packages/dev-seed/tests/cli/resolve-template.test.ts	132	not-a-comment-span	decision-id-bare	D-07
packages/dev-seed/tests/cli/teardown.test.ts	3	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/tests/cli/teardown.test.ts	253	not-a-comment-span	task-id	CLI-03
packages/dev-seed/tests/cli/teardown.test.ts	411	not-a-comment-span	task-id	CLI-04
packages/dev-seed/src/assertKnownRowProps.ts	2	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/assertKnownRowProps.ts	38	unstrippable-section-anchor	section-anchor-alpha	§
packages/dev-seed/src/ctx.ts	11	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/ctx.ts	14	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/ctx.ts	16	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/ctx.ts	57	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/index.ts	4	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/index.ts	10	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/index.ts	19	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/index.ts	21	phase-ref-deferred	phase-ref	see phase 144
packages/dev-seed/src/index.ts	24	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/index.ts	24	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/index.ts	26	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/index.ts	64	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/locales.ts	132	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/pipeline.ts	9	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/pipeline.ts	65	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/pipeline.ts	87	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/pipeline.ts	144	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/pipeline.ts	172	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/pipeline.ts	173	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/pipeline.ts	274	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/pipeline.ts	281	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/resolveAppSettingsExternalIds.ts	15	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/resolveAppSettingsExternalIds.ts	15	todo-class	todo-class	TODO
packages/dev-seed/src/resolveAppSettingsExternalIds.ts	25	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/supabaseAdminClient.ts	4	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/supabaseAdminClient.ts	190	phase-ref-deferred	phase-ref	Phase 145
packages/dev-seed/src/supabaseAdminClient.ts	204	phase-ref-deferred	phase-ref	Phase 145
packages/dev-seed/src/supabaseAdminClient.ts	396	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/supabaseAdminClient.ts	572	phase-ref-deferred	phase-ref	see phase 63
packages/dev-seed/src/supabaseAdminClient.ts	656	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/supabaseAdminClient.ts	718	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/supabaseAdminClient.ts	731	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/supabaseAdminClient.ts	802	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/writer.ts	9	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/writer.ts	12	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/writer.ts	29	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/writer.ts	70	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/writer.ts	125	phase-ref-deferred	phase-ref	see phase 144
packages/dev-seed/src/writer.ts	146	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/writer.ts	159	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/writer.ts	167	phase-ref-deferred	phase-ref	see phase 144
packages/dev-seed/src/writer.ts	192	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/writer.ts	199	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/writer.ts	217	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/writer.ts	230	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/templates/default.ts	36	attributive-reference	phase-ref	phase 145
packages/dev-seed/src/templates/index.ts	67	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/index.ts	104	phase-ref-deferred	phase-ref	see phase 119
packages/dev-seed/src/templates/index.ts	113	phase-ref-deferred	phase-ref	see phase 119
packages/dev-seed/src/templates/index.ts	120	phase-ref-deferred	phase-ref	see phase 121
packages/dev-seed/src/templates/e2e/base.ts	2	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/templates/e2e/base.ts	8	phase-ref-deferred	phase-ref	see phase 93
packages/dev-seed/src/templates/e2e/base.ts	17	phase-ref-deferred	phase-ref	see phase 93
packages/dev-seed/src/templates/e2e/base.ts	128	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	215	phase-ref-deferred	phase-ref	see phase 88
packages/dev-seed/src/templates/e2e/base.ts	279	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	312	phase-ref-deferred	phase-ref	see phase 135
packages/dev-seed/src/templates/e2e/base.ts	667	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	763	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	778	phase-ref-deferred	phase-ref	see phase 89
packages/dev-seed/src/templates/e2e/base.ts	885	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	898	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	912	phase-ref-deferred	phase-ref	see phase 135
packages/dev-seed/src/templates/e2e/base.ts	919	phase-ref-deferred	phase-ref	see phase 134
packages/dev-seed/src/templates/e2e/base.ts	924	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/templates/e2e/base.ts	1060	phase-ref-deferred	phase-ref	see phase 135
packages/dev-seed/src/templates/e2e/base.ts	1197	phase-ref-deferred	phase-ref	see phase 89
packages/dev-seed/src/templates/e2e/base.ts	1584	phase-ref-deferred	phase-ref	see phase 89
packages/dev-seed/src/templates/e2e/perm/notLocated2e2cgShape.ts	2	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/notLocated2e2cgShape.ts	13	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/notLocated2e2cgShape.ts	60	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-bankauth-notloc.ts	2	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-bankauth-notloc.ts	4	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-bankauth-notloc.ts	15	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-bankauth-notloc.ts	23	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-not-located-2e2cg.ts	6	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-not-located-2e2cg.ts	12	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/templates/e2e/perm/perm-org-matching.ts	34	phase-ref-deferred	phase-ref	see phase 119
packages/dev-seed/src/templates/e2e/perm/show-feedback-survey.ts	48	phase-ref-deferred	phase-ref	see phase 120
packages/dev-seed/src/templates/defaults/questions-override.ts	3	phase-ref-deferred	phase-ref	see phase 129
packages/dev-seed/src/template/index.ts	7	attributive-reference	phase-ref	Phase 144
packages/dev-seed/src/template/permittedKeys.ts	3	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/template/schema.ts	4	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/template/schema.ts	8	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/template/schema.ts	9	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/template/schema.ts	35	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/template/schema.ts	50	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/template/schema.ts	62	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/template/schema.ts	153	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/template/schema.ts	170	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/template/types.ts	4	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/template/types.ts	30	unstrippable-section-anchor	section-anchor-alpha	§ R1.4.
packages/dev-seed/src/template/types.ts	77	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/template/types.ts	115	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/AccountsGenerator.ts	26	milestone-version	milestone-ver	v2.5
packages/dev-seed/src/generators/AccountsGenerator.ts	37	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/AlliancesGenerator.ts	22	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/AlliancesGenerator.ts	22	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/AppSettingsGenerator.ts	23	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/AppSettingsGenerator.ts	27	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/AppSettingsGenerator.ts	46	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/AppSettingsGenerator.ts	57	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/CandidatesGenerator.ts	17	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	22	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/CandidatesGenerator.ts	24	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	44	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	67	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/CandidatesGenerator.ts	67	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	90	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	128	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/CandidatesGenerator.ts	129	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	133	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/CandidatesGenerator.ts	138	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/ConstituenciesGenerator.ts	44	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/ConstituenciesGenerator.ts	44	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/ConstituencyGroupsGenerator.ts	21	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/ConstituencyGroupsGenerator.ts	21	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/ElectionsGenerator.ts	20	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/ElectionsGenerator.ts	20	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/ElectionsGenerator.ts	32	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/ElectionsGenerator.ts	32	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/FactionsGenerator.ts	24	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/FactionsGenerator.ts	24	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/FeedbackGenerator.ts	21	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/FeedbackGenerator.ts	23	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/FeedbackGenerator.ts	39	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	6	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	23	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	35	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	39	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/NominationsGenerator.ts	53	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	56	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/NominationsGenerator.ts	88	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	88	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/NominationsGenerator.ts	92	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/NominationsGenerator.ts	92	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/NominationsGenerator.ts	143	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/OrganizationsGenerator.ts	6	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/OrganizationsGenerator.ts	26	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/OrganizationsGenerator.ts	26	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/OrganizationsGenerator.ts	54	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/ProjectsGenerator.ts	38	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionCategoriesGenerator.ts	18	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionCategoriesGenerator.ts	20	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/QuestionCategoriesGenerator.ts	31	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionCategoriesGenerator.ts	31	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/QuestionsGenerator.ts	16	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/QuestionsGenerator.ts	17	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionsGenerator.ts	52	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionsGenerator.ts	66	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionsGenerator.ts	66	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/generators/QuestionsGenerator.ts	75	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionsGenerator.ts	90	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/generators/QuestionsGenerator.ts	90	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/generators/QuestionsGenerator.ts	139	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/emitters/answers.ts	2	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/answers.ts	5	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/answers.ts	10	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/answers.ts	12	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/answers.ts	16	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/answers.ts	27	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/answers.ts	27	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/answers.ts	44	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/answers.ts	53	phase-ref-deferred	phase-ref	see phase 58
packages/dev-seed/src/emitters/latent/centroids.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/gaussian.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/index.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/index.ts	4	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/index.ts	7	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/latentEmitter.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/latentEmitter.ts	17	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/latentEmitter.ts	38	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/latentEmitter.ts	41	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/latentEmitter.ts	118	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/latentTypes.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/latentTypes.ts	11	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/loadings.ts	35	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/loadings.ts	40	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	2	phase-ref-deferred	phase-ref	see phase 57
packages/dev-seed/src/emitters/latent/project.ts	9	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	20	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	21	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	120	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	128	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	264	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/emitters/latent/project.ts	306	phase-ref-deferred	phase-ref	see phase 56
